id_solicitud,estado,municipio,cve_mun,anio,mes,edad,estatus_laboral,tipo_contrato,antiguedad_laboral_anios,ingreso_mensual_mxn,saldo_cuenta_mxn,Score_Final,Estatus_Aprobacion,lat,lon
949,Nuevo León,Apodaca,006,2025,Noviembre,25,Empleado,Sin contrato,0.0,1000.0,1534.0,1.53,Rechazado,25.78899183060109,-100.18325821038252
950,Nuevo León,San Nicolás de los Garza,046,2025,Noviembre,27,Empleado,Sin contrato,0.0,3000.0,6513.0,6.51,Rechazado,25.755252777777777,-100.2895861111111
951,Nuevo León,Monterrey,039,2025,Noviembre,18,Empleado,Sin contrato,0.0,3000.0,4167.0,4.17,Rechazado,25.55914746031746,-100.26696880952382
952,Nuevo León,San Pedro Garza García,019,2025,Diciembre,22,Empleado,Sin contrato,0.0,8000.0,8075.0,8.07,Rechazado,25.634911428571428,-100.38775825396826
953,Nuevo León,Monterrey,039,2025,Octubre,27,Empleado,Sin contrato,0.0,7017.0,7617.0,7.62,Rechazado,25.55914746031746,-100.26696880952382
954,Nuevo León,San Nicolás de los Garza,046,2025,Diciembre,27,Empleado,Sin contrato,0.0,33.0,22.0,0.02,Rechazado,25.755252777777777,-100.2895861111111
955,Nuevo León,El Carmen,010,2025,Diciembre,20,Empleado,Sin contrato,0.0,5000.0,16739.0,16.74,Rechazado,25.897698611111114,-100.35209398888888
956,Nuevo León,Apodaca,006,2025,Noviembre,24,Empleado,Sin contrato,0.0,32000.0,54676.0,54.68,Rechazado,25.78899183060109,-100.18325821038252
957,Nuevo León,General Escobedo,021,2025,Noviembre,19,Empleado,Sin contrato,0.0,3000.0,9007.0,9.01,Rechazado,25.827195,-100.37023350529101
958,Nuevo León,Juárez,031,2025,Diciembre,25,Empleado,Sin contrato,0.0,3500.0,8904.0,8.9,Rechazado,25.60212283769063,-100.1228211083878
959,Nuevo León,Juárez,031,2025,Noviembre,20,Empleado,Sin contrato,0.0,833.0,896.0,0.9,Rechazado,25.60212283769063,-100.1228211083878
960,Nuevo León,Juárez,031,2025,Noviembre,19,Empleado,Sin contrato,0.0,2000.0,2053.0,2.05,Rechazado,25.60212283769063,-100.1228211083878
961,Nuevo León,Monterrey,039,2025,Noviembre,23,Empleado,Sin contrato,0.0,45000.0,132118.0,132.12,Aprobado,25.55914746031746,-100.26696880952382
962,Nuevo León,Monterrey,039,2025,Octubre,20,Empleado,Sin contrato,0.0,20000.0,25883.0,25.88,Rechazado,25.55914746031746,-100.26696880952382
963,Nuevo León,Apodaca,006,2025,Octubre,22,Empleado,Sin contrato,0.0,3000.0,9720.0,9.72,Rechazado,25.78899183060109,-100.18325821038252
964,Nuevo León,Apodaca,006,2025,Noviembre,18,Empleado,Sin contrato,0.0,1000.0,920.0,0.92,Rechazado,25.78899183060109,-100.18325821038252
965,Nuevo León,Apodaca,006,2025,Octubre,20,Empleado,Sin contrato,0.0,1333.0,3377.0,3.38,Rechazado,25.78899183060109,-100.18325821038252
966,Nuevo León,San Pedro Garza García,019,2025,Noviembre,27,Empleado,Sin contrato,0.0,12133.0,35713.0,35.71,Rechazado,25.634911428571428,-100.38775825396826
967,Nuevo León,San Pedro Garza García,019,2025,Noviembre,23,Empleado,Sin contrato,0.0,15500.0,18689.0,18.69,Rechazado,25.634911428571428,-100.38775825396826
968,Nuevo León,Guadalupe,026,2025,Diciembre,19,Empleado,Sin contrato,0.0,1667.0,2215.0,2.22,Rechazado,25.68932401234568,-100.16110456790123
969,Nuevo León,Monterrey,039,2025,Octubre,27,Empleado,Sin contrato,0.0,10000.0,33936.0,33.94,Rechazado,25.55914746031746,-100.26696880952382
970,Nuevo León,Monterrey,039,2025,Noviembre,23,Empleado,Sin contrato,0.0,4000.0,5175.0,5.18,Rechazado,25.55914746031746,-100.26696880952382
971,Nuevo León,San Nicolás de los Garza,046,2025,Noviembre,23,Empleado,Sin contrato,0.0,40000.0,71595.0,71.6,Aprobado,25.755252777777777,-100.2895861111111
972,Nuevo León,General Escobedo,021,2025,Octubre,25,Empleado,Sin contrato,0.0,12000.0,21571.0,21.57,Rechazado,25.827195,-100.37023350529101
973,Nuevo León,Monterrey,039,2025,Octubre,25,Empleado,Sin contrato,0.0,667.0,840.0,0.84,Rechazado,25.55914746031746,-100.26696880952382
974,Nuevo León,Monterrey,039,2025,Octubre,27,Empleado,Sin contrato,0.0,86354.0,244155.0,244.16,Aprobado,25.55914746031746,-100.26696880952382
975,Nuevo León,Monterrey,039,2025,Octubre,18,Empleado,Sin contrato,0.0,18770.0,52848.0,52.85,Rechazado,25.55914746031746,-100.26696880952382
976,Nuevo León,Monterrey,039,2025,Octubre,25,Empleado,Sin contrato,0.0,4667.0,7630.0,7.63,Rechazado,25.55914746031746,-100.26696880952382
977,Nuevo León,General Escobedo,021,2025,Noviembre,24,Empleado,Sin contrato,0.0,2583.0,7763.0,7.76,Rechazado,25.827195,-100.37023350529101
978,Nuevo León,Juárez,031,2025,Noviembre,21,Empleado,Sin contrato,0.0,35000.0,39873.0,39.87,Rechazado,25.60212283769063,-100.1228211083878
979,Nuevo León,San Nicolás de los Garza,046,2025,Octubre,27,Empleado,Sin contrato,0.0,6667.0,3420.0,3.42,Rechazado,25.755252777777777,-100.2895861111111
980,Nuevo León,García,018,2025,Octubre,24,Empleado,Sin contrato,0.0,400.0,885.0,0.88,Rechazado,25.8149235154321,-100.62665417901233
981,Nuevo León,Monterrey,039,2025,Octubre,26,Empleado,Sin contrato,0.0,3000.0,10447.0,10.45,Rechazado,25.55914746031746,-100.26696880952382
982,Nuevo León,García,018,2025,Noviembre,26,Empleado,Sin contrato,0.0,21667.0,13345.0,13.34,Rechazado,25.8149235154321,-100.62665417901233
983,Nuevo León,García,018,2025,Octubre,19,Empleado,Sin contrato,0.0,30000.0,33720.0,33.72,Rechazado,25.8149235154321,-100.62665417901233
984,Nuevo León,García,018,2025,Noviembre,22,Empleado,Sin contrato,0.0,11500.0,23653.0,23.65,Rechazado,25.8149235154321,-100.62665417901233
985,Nuevo León,García,018,2025,Octubre,27,Empleado,Sin contrato,0.0,5000.0,14649.0,14.65,Rechazado,25.8149235154321,-100.62665417901233
986,Nuevo León,García,018,2025,Octubre,21,Empleado,Sin contrato,0.0,1000.0,767.0,0.77,Rechazado,25.8149235154321,-100.62665417901233
987,Nuevo León,Cadereyta Jiménez,009,2025,Diciembre,23,Empleado,Sin contrato,0.0,60000.0,101142.0,101.14,Aprobado,25.47843766025641,-99.96717816724941
988,Nuevo León,Montemorelos,038,2025,Octubre,26,Empleado,Sin contrato,0.0,5000.0,13706.0,13.71,Rechazado,25.186208204656864,-99.86381055759803
989,Nuevo León,Cadereyta Jiménez,009,2025,Octubre,22,Empleado,Sin contrato,0.0,6300.0,10172.0,10.17,Rechazado,25.47843766025641,-99.96717816724941
990,Nuevo León,Montemorelos,038,2025,Octubre,27,Empleado,Sin contrato,0.0,9333.0,9954.0,9.95,Rechazado,25.186208204656864,-99.86381055759803
991,Nuevo León,Anáhuac,005,2025,Diciembre,24,Empleado,Sin contrato,0.0,2500.0,2716.0,2.72,Rechazado,27.289438437830686,-100.1443252037037
992,Nuevo León,Salinas Victoria,045,2025,Noviembre,21,Empleado,Sin contrato,0.0,1333.0,2306.0,2.31,Rechazado,26.075659133141762,-100.28113906768837
993,Nuevo León,General Zuazua,025,2025,Noviembre,23,Empleado,Sin contrato,0.0,3000.0,5815.0,5.82,Rechazado,25.89077779239766,-100.13730503898636
994,Nuevo León,General Zuazua,025,2025,Diciembre,26,Empleado,Sin contrato,0.0,30000.0,92563.0,92.56,Aprobado,25.89077779239766,-100.13730503898636
995,Nuevo León,Ciénega de Flores,012,2025,Octubre,26,Empleado,Sin contrato,0.0,1250.0,3033.0,3.03,Rechazado,25.96289115079365,-100.17802153174603
996,Nuevo León,Marín,034,2025,Diciembre,21,Empleado,Sin contrato,0.0,4500.0,11570.0,11.57,Rechazado,25.859648082437275,-100.02385195340501
997,Nuevo León,Marín,034,2025,Octubre,19,Empleado,Sin contrato,0.0,1200.0,4139.0,4.14,Rechazado,25.859648082437275,-100.02385195340501
998,Nuevo León,Bustamante,008,2025,Noviembre,25,Empleado,Sin contrato,0.0,667.0,1158.0,1.16,Rechazado,26.561276589147287,-100.49989370155038
999,Nuevo León,García,018,2025,Noviembre,22,Empleado,Sin contrato,0.0,25.0,43.0,0.04,Rechazado,25.8149235154321,-100.62665417901233
1000,Nuevo León,García,018,2025,Noviembre,22,Empleado,Sin contrato,0.0,3000.0,9810.0,9.81,Rechazado,25.8149235154321,-100.62665417901233
1001,Nuevo León,García,018,2025,Diciembre,25,Empleado,Sin contrato,0.0,6000.0,7426.0,7.43,Rechazado,25.8149235154321,-100.62665417901233
1002,Nuevo León,García,018,2025,Octubre,24,Empleado,Sin contrato,0.0,2300.0,6186.0,6.19,Rechazado,25.8149235154321,-100.62665417901233
1003,Nuevo León,Galeana,017,2025,Diciembre,20,Empleado,Sin contrato,0.0,1067.0,2949.0,2.95,Rechazado,24.826310219067647,-100.3212828785489
1004,Nuevo León,Galeana,017,2025,Noviembre,25,Empleado,Sin contrato,0.0,4000.0,3173.0,3.17,Rechazado,24.826310219067647,-100.3212828785489
1005,Nuevo León,Galeana,017,2025,Noviembre,24,Empleado,Sin contrato,0.0,4833.0,9205.0,9.2,Rechazado,24.826310219067647,-100.3212828785489
1006,Nuevo León,Galeana,017,2025,Diciembre,19,Empleado,Sin contrato,0.0,400.0,441.0,0.44,Rechazado,24.826310219067647,-100.3212828785489
1007,Nuevo León,Galeana,017,2025,Octubre,24,Empleado,Sin contrato,0.0,333.0,352.0,0.35,Rechazado,24.826310219067647,-100.3212828785489
1008,Nuevo León,Doctor Arroyo,014,2025,Diciembre,18,Empleado,Sin contrato,0.0,10333.0,19545.0,19.55,Rechazado,23.80926394,-100.29751210111112
1009,Nuevo León,General Escobedo,021,2025,Noviembre,25,Empleado,Sin contrato,0.0,127.0,174.0,0.17,Rechazado,25.827195,-100.37023350529101
1010,Nuevo León,General Escobedo,021,2025,Diciembre,22,Empleado,Sin contrato,0.0,18000.0,51987.0,51.99,Rechazado,25.827195,-100.37023350529101
1011,Nuevo León,El Carmen,010,2025,Octubre,23,Empleado,Sin contrato,0.0,9000.0,29005.0,29.0,Rechazado,25.897698611111114,-100.35209398888888
1012,Nuevo León,El Carmen,010,2025,Noviembre,22,Empleado,Sin contrato,0.0,12000.0,34898.0,34.9,Rechazado,25.897698611111114,-100.35209398888888
1013,Nuevo León,El Carmen,010,2025,Diciembre,27,Empleado,Sin contrato,0.0,8583.0,11142.0,11.14,Rechazado,25.897698611111114,-100.35209398888888
1014,Nuevo León,Juárez,031,2025,Noviembre,22,Empleado,Sin contrato,0.0,3000.0,3967.0,3.97,Rechazado,25.60212283769063,-100.1228211083878
1015,Nuevo León,San Nicolás de los Garza,046,2025,Octubre,26,Empleado,Sin contrato,0.0,200.0,253.0,0.25,Rechazado,25.755252777777777,-100.2895861111111
1016,Nuevo León,San Nicolás de los Garza,046,2025,Octubre,21,Empleado,Sin contrato,0.0,12000.0,10861.0,10.86,Rechazado,25.755252777777777,-100.2895861111111
1017,Nuevo León,Guadalupe,026,2025,Diciembre,24,Empleado,Sin contrato,0.0,2800.0,9328.0,9.33,Rechazado,25.68932401234568,-100.16110456790123
1018,Nuevo León,San Nicolás de los Garza,046,2025,Octubre,24,Empleado,Sin contrato,0.0,9967.0,17005.0,17.0,Rechazado,25.755252777777777,-100.2895861111111
1019,Nuevo León,García,018,2025,Diciembre,23,Empleado,Sin contrato,0.0,13650.0,16026.0,16.03,Rechazado,25.8149235154321,-100.62665417901233
1020,Nuevo León,García,018,2025,Diciembre,21,Empleado,Sin contrato,0.0,9600.0,29184.0,29.18,Rechazado,25.8149235154321,-100.62665417901233
1021,Nuevo León,García,018,2025,Octubre,26,Empleado,Sin contrato,0.0,10000.0,16976.0,16.98,Rechazado,25.8149235154321,-100.62665417901233
1022,Nuevo León,Guadalupe,026,2025,Octubre,26,Empleado,Sin contrato,0.0,6000.0,3632.0,3.63,Rechazado,25.68932401234568,-100.16110456790123
1023,Nuevo León,Monterrey,039,2025,Diciembre,26,Empleado,Sin contrato,0.0,6000.0,5915.0,5.92,Rechazado,25.55914746031746,-100.26696880952382
1024,Nuevo León,Apodaca,006,2025,Octubre,25,Empleado,Sin contrato,0.0,2083.0,5036.0,5.04,Rechazado,25.78899183060109,-100.18325821038252
1025,Nuevo León,Monterrey,039,2025,Noviembre,24,Empleado,Sin contrato,0.0,3000.0,8546.0,8.55,Rechazado,25.55914746031746,-100.26696880952382
1026,Nuevo León,Monterrey,039,2025,Diciembre,25,Empleado,Sin contrato,0.0,483.0,547.0,0.55,Rechazado,25.55914746031746,-100.26696880952382
1027,Nuevo León,General Escobedo,021,2025,Noviembre,18,Empleado,Sin contrato,0.0,1500.0,4878.0,4.88,Rechazado,25.827195,-100.37023350529101
1028,Nuevo León,General Escobedo,021,2025,Noviembre,25,Empleado,Sin contrato,0.0,1833.0,5596.0,5.6,Rechazado,25.827195,-100.37023350529101
1029,Nuevo León,Guadalupe,026,2025,Diciembre,23,Empleado,Sin contrato,0.0,2500.0,7613.0,7.61,Rechazado,25.68932401234568,-100.16110456790123
1030,Nuevo León,Guadalupe,026,2025,Noviembre,25,Empleado,Sin contrato,0.0,13500.0,15970.0,15.97,Rechazado,25.68932401234568,-100.16110456790123
1031,Nuevo León,Guadalupe,026,2025,Octubre,24,Empleado,Sin contrato,0.0,1000.0,652.0,0.65,Rechazado,25.68932401234568,-100.16110456790123
1032,Nuevo León,Guadalupe,026,2025,Noviembre,25,Empleado,Sin contrato,0.0,17333.0,53772.0,53.77,Rechazado,25.68932401234568,-100.16110456790123
1033,Nuevo León,Monterrey,039,2025,Diciembre,19,Empleado,Sin contrato,0.0,13500.0,19135.0,19.14,Rechazado,25.55914746031746,-100.26696880952382
1034,Nuevo León,General Escobedo,021,2025,Noviembre,24,Empleado,Sin contrato,0.0,2500.0,5892.0,5.89,Rechazado,25.827195,-100.37023350529101
1035,Nuevo León,Juárez,031,2025,Noviembre,25,Empleado,Sin contrato,0.0,10000.0,27799.0,27.8,Rechazado,25.60212283769063,-100.1228211083878
1036,Nuevo León,Monterrey,039,2025,Octubre,25,Empleado,Sin contrato,0.0,10300.0,9114.0,9.11,Rechazado,25.55914746031746,-100.26696880952382
1037,Nuevo León,General Escobedo,021,2025,Octubre,21,Empleado,Sin contrato,0.0,11600.0,32973.0,32.97,Rechazado,25.827195,-100.37023350529101
1038,Nuevo León,Juárez,031,2025,Octubre,18,Empleado,Sin contrato,0.0,225.0,746.0,0.75,Rechazado,25.60212283769063,-100.1228211083878
1039,Nuevo León,Juárez,031,2025,Octubre,18,Empleado,Sin contrato,0.0,4800.0,12889.0,12.89,Rechazado,25.60212283769063,-100.1228211083878
1040,Nuevo León,García,018,2025,Diciembre,19,Empleado,Sin contrato,0.0,10833.0,19756.0,19.76,Rechazado,25.8149235154321,-100.62665417901233
1041,Nuevo León,Apodaca,006,2025,Octubre,19,Empleado,Sin contrato,0.0,800.0,2504.0,2.5,Rechazado,25.78899183060109,-100.18325821038252
1042,Nuevo León,Guadalupe,026,2025,Diciembre,27,Empleado,Sin contrato,0.0,533.0,1110.0,1.11,Rechazado,25.68932401234568,-100.16110456790123
1043,Nuevo León,Guadalupe,026,2025,Octubre,26,Empleado,Sin contrato,0.0,2700.0,7383.0,7.38,Rechazado,25.68932401234568,-100.16110456790123
1044,Nuevo León,Guadalupe,026,2025,Octubre,26,Empleado,Sin contrato,0.0,9000.0,26654.0,26.65,Rechazado,25.68932401234568,-100.16110456790123
1045,Nuevo León,Santa Catarina,048,2025,Noviembre,27,Empleado,Sin contrato,0.0,15000.0,41221.0,41.22,Rechazado,25.598188524305556,-100.48739686921296
1046,Nuevo León,San Pedro Garza García,019,2025,Octubre,21,Empleado,Sin contrato,0.0,133.0,181.0,0.18,Rechazado,25.634911428571428,-100.38775825396826
1047,Nuevo León,Guadalupe,026,2025,Diciembre,25,Empleado,Sin contrato,0.0,20000.0,17071.0,17.07,Rechazado,25.68932401234568,-100.16110456790123
1048,Nuevo León,Monterrey,039,2025,Diciembre,25,Empleado,Sin contrato,0.0,5000.0,6075.0,6.08,Rechazado,25.55914746031746,-100.26696880952382
1049,Nuevo León,Monterrey,039,2025,Diciembre,19,Empleado,Sin contrato,0.0,67.0,135.0,0.14,Rechazado,25.55914746031746,-100.26696880952382
1050,Nuevo León,San Nicolás de los Garza,046,2025,Octubre,24,Empleado,Sin contrato,0.0,833.0,1679.0,1.68,Rechazado,25.755252777777777,-100.2895861111111
1051,Nuevo León,Juárez,031,2025,Diciembre,18,Empleado,Sin contrato,0.0,133.0,299.0,0.3,Rechazado,25.60212283769063,-100.1228211083878
1052,Nuevo León,Monterrey,039,2025,Octubre,21,Empleado,Sin contrato,0.0,1000.0,1685.0,1.68,Rechazado,25.55914746031746,-100.26696880952382
1053,Nuevo León,Monterrey,039,2025,Diciembre,25,Empleado,Sin contrato,0.0,8000.0,22885.0,22.88,Rechazado,25.55914746031746,-100.26696880952382
1054,Nuevo León,Monterrey,039,2025,Noviembre,26,Empleado,Sin contrato,0.0,540.0,1749.0,1.75,Rechazado,25.55914746031746,-100.26696880952382
1055,Nuevo León,Monterrey,039,2025,Octubre,27,Empleado,Sin contrato,0.0,133.0,165.0,0.16,Rechazado,25.55914746031746,-100.26696880952382
1056,Nuevo León,Monterrey,039,2025,Octubre,27,Empleado,Sin contrato,0.0,11000.0,29805.0,29.8,Rechazado,25.55914746031746,-100.26696880952382
1057,Nuevo León,Monterrey,039,2025,Octubre,18,Empleado,Sin contrato,0.0,4693.0,11892.0,11.89,Rechazado,25.55914746031746,-100.26696880952382
1058,Nuevo León,General Escobedo,021,2025,Octubre,25,Empleado,Sin contrato,0.0,8750.0,18106.0,18.11,Rechazado,25.827195,-100.37023350529101
1059,Nuevo León,General Escobedo,021,2025,Diciembre,20,Empleado,Sin contrato,0.0,500.0,533.0,0.53,Rechazado,25.827195,-100.37023350529101
1060,Nuevo León,Monterrey,039,2025,Diciembre,27,Empleado,Sin contrato,0.0,3500.0,10100.0,10.1,Rechazado,25.55914746031746,-100.26696880952382
1061,Nuevo León,Apodaca,006,2025,Diciembre,26,Empleado,Sin contrato,0.0,1917.0,6483.0,6.48,Rechazado,25.78899183060109,-100.18325821038252
1062,Nuevo León,Apodaca,006,2025,Octubre,21,Empleado,Sin contrato,0.0,10000.0,26655.0,26.66,Rechazado,25.78899183060109,-100.18325821038252
1063,Nuevo León,Guadalupe,026,2025,Noviembre,22,Empleado,Sin contrato,0.0,10000.0,32536.0,32.54,Rechazado,25.68932401234568,-100.16110456790123
1064,Nuevo León,Monterrey,039,2025,Octubre,25,Empleado,Sin contrato,0.0,20000.0,69051.0,69.05,Rechazado,25.55914746031746,-100.26696880952382
1065,Nuevo León,Monterrey,039,2025,Noviembre,24,Empleado,Sin contrato,0.0,7000.0,10893.0,10.89,Rechazado,25.55914746031746,-100.26696880952382
1066,Nuevo León,Monterrey,039,2025,Octubre,21,Empleado,Sin contrato,0.0,110000.0,265614.0,265.61,Aprobado,25.55914746031746,-100.26696880952382
1067,Nuevo León,Monterrey,039,2025,Octubre,25,Empleado,Sin contrato,0.0,4800.0,9225.0,9.22,Rechazado,25.55914746031746,-100.26696880952382
1068,Nuevo León,Santa Catarina,048,2025,Noviembre,24,Empleado,Sin contrato,0.0,58.0,201.0,0.2,Rechazado,25.598188524305556,-100.48739686921296
1069,Nuevo León,San Pedro Garza García,019,2025,Octubre,25,Empleado,Sin contrato,0.0,500.0,391.0,0.39,Rechazado,25.634911428571428,-100.38775825396826
1070,Nuevo León,Apodaca,006,2025,Noviembre,23,Empleado,Sin contrato,0.0,83.0,144.0,0.14,Rechazado,25.78899183060109,-100.18325821038252
1071,Nuevo León,General Escobedo,021,2025,Noviembre,23,Empleado,Sin contrato,0.0,4000.0,12506.0,12.51,Rechazado,25.827195,-100.37023350529101
1072,Nuevo León,Guadalupe,026,2025,Octubre,23,Empleado,Sin contrato,0.0,4500.0,6085.0,6.08,Rechazado,25.68932401234568,-100.16110456790123
1073,Nuevo León,Monterrey,039,2025,Diciembre,18,Empleado,Sin contrato,0.0,8667.0,24817.0,24.82,Rechazado,25.55914746031746,-100.26696880952382
1074,Nuevo León,Apodaca,006,2025,Noviembre,23,Empleado,Sin contrato,0.0,6000.0,9890.0,9.89,Rechazado,25.78899183060109,-100.18325821038252
1075,Nuevo León,Apodaca,006,2025,Diciembre,20,Empleado,Sin contrato,0.0,1503.0,5170.0,5.17,Rechazado,25.78899183060109,-100.18325821038252
1076,Nuevo León,Guadalupe,026,2025,Noviembre,19,Empleado,Sin contrato,0.0,2685.0,8459.0,8.46,Rechazado,25.68932401234568,-100.16110456790123
1077,Nuevo León,San Nicolás de los Garza,046,2025,Diciembre,24,Empleado,Sin contrato,0.0,24000.0,33695.0,33.7,Rechazado,25.755252777777777,-100.2895861111111
1078,Nuevo León,General Escobedo,021,2025,Diciembre,26,Empleado,Sin contrato,0.0,6058.0,17026.0,17.03,Rechazado,25.827195,-100.37023350529101
1079,Nuevo León,Apodaca,006,2025,Diciembre,26,Empleado,Sin contrato,0.0,10833.0,16364.0,16.36,Rechazado,25.78899183060109,-100.18325821038252
1080,Nuevo León,General Escobedo,021,2025,Noviembre,26,Empleado,Sin contrato,0.0,12000.0,27829.0,27.83,Rechazado,25.827195,-100.37023350529101
1081,Nuevo León,García,018,2025,Octubre,27,Empleado,Sin contrato,0.0,1250.0,3094.0,3.09,Rechazado,25.8149235154321,-100.62665417901233
1082,Nuevo León,García,018,2025,Octubre,22,Empleado,Sin contrato,0.0,50000.0,149439.0,149.44,Aprobado,25.8149235154321,-100.62665417901233
1083,Nuevo León,Linares,033,2025,Noviembre,24,Empleado,Sin contrato,0.0,50000.0,28668.0,28.67,Rechazado,24.850526184108524,-99.55899921834624
1084,Nuevo León,Linares,033,2025,Octubre,23,Empleado,Sin contrato,0.0,1400.0,1625.0,1.62,Rechazado,24.850526184108524,-99.55899921834624
1085,Nuevo León,Montemorelos,038,2025,Octubre,18,Empleado,Sin contrato,0.0,867.0,2285.0,2.28,Rechazado,25.186208204656864,-99.86381055759803
1086,Nuevo León,Cadereyta Jiménez,009,2025,Octubre,20,Empleado,Sin contrato,0.0,3000.0,6572.0,6.57,Rechazado,25.47843766025641,-99.96717816724941
1087,Nuevo León,Ciénega de Flores,012,2025,Noviembre,18,Empleado,Sin contrato,0.0,12000.0,23842.0,23.84,Rechazado,25.96289115079365,-100.17802153174603
1088,Nuevo León,Ciénega de Flores,012,2025,Octubre,19,Empleado,Sin contrato,0.0,6750.0,4493.0,4.49,Rechazado,25.96289115079365,-100.17802153174603
1089,Nuevo León,Cadereyta Jiménez,009,2025,Noviembre,27,Empleado,Sin contrato,0.0,16000.0,24717.0,24.72,Rechazado,25.47843766025641,-99.96717816724941
1090,Nuevo León,Salinas Victoria,045,2025,Diciembre,25,Empleado,Sin contrato,0.0,1200.0,3714.0,3.71,Rechazado,26.075659133141762,-100.28113906768837
1091,Nuevo León,Salinas Victoria,045,2025,Diciembre,27,Empleado,Sin contrato,0.0,500.0,296.0,0.3,Rechazado,26.075659133141762,-100.28113906768837
1092,Nuevo León,Anáhuac,005,2025,Octubre,27,Empleado,Sin contrato,0.0,18000.0,30408.0,30.41,Rechazado,27.289438437830686,-100.1443252037037
1093,Nuevo León,Ciénega de Flores,012,2025,Noviembre,18,Empleado,Sin contrato,0.0,12500.0,41693.0,41.69,Rechazado,25.96289115079365,-100.17802153174603
1094,Nuevo León,Ciénega de Flores,012,2025,Noviembre,21,Empleado,Sin contrato,0.0,4800.0,3133.0,3.13,Rechazado,25.96289115079365,-100.17802153174603
1095,Nuevo León,Hidalgo,047,2025,Noviembre,24,Empleado,Sin contrato,0.0,12940.0,35574.0,35.57,Rechazado,25.98203736111111,-100.4565300462963
1096,Nuevo León,Hidalgo,047,2025,Noviembre,24,Empleado,Sin contrato,0.0,3000.0,3819.0,3.82,Rechazado,25.98203736111111,-100.4565300462963
1097,Nuevo León,Hidalgo,047,2025,Octubre,23,Empleado,Sin contrato,0.0,4800.0,14879.0,14.88,Rechazado,25.98203736111111,-100.4565300462963
1098,Nuevo León,General Zuazua,025,2025,Diciembre,20,Empleado,Sin contrato,0.0,16000.0,43811.0,43.81,Rechazado,25.89077779239766,-100.13730503898636
1099,Nuevo León,General Zuazua,025,2025,Octubre,24,Empleado,Sin contrato,0.0,5000.0,15786.0,15.79,Rechazado,25.89077779239766,-100.13730503898636
1100,Nuevo León,General Zuazua,025,2025,Diciembre,21,Empleado,Sin contrato,0.0,417.0,479.0,0.48,Rechazado,25.89077779239766,-100.13730503898636
1101,Nuevo León,General Zuazua,025,2025,Noviembre,19,Empleado,Sin contrato,0.0,11000.0,23033.0,23.03,Rechazado,25.89077779239766,-100.13730503898636
1102,Nuevo León,General Zuazua,025,2025,Octubre,21,Empleado,Sin contrato,0.0,6000.0,17027.0,17.03,Rechazado,25.89077779239766,-100.13730503898636
1103,Nuevo León,Cerralvo,011,2025,Diciembre,21,Empleado,Sin contrato,0.0,4000.0,4948.0,4.95,Rechazado,26.100784722222222,-99.64702152046785
1104,Nuevo León,Ciénega de Flores,012,2025,Octubre,26,Empleado,Sin contrato,0.0,7000.0,8346.0,8.35,Rechazado,25.96289115079365,-100.17802153174603
1105,Nuevo León,Marín,034,2025,Diciembre,26,Empleado,Sin contrato,0.0,6500.0,3780.0,3.78,Rechazado,25.859648082437275,-100.02385195340501
1106,Nuevo León,García,018,2025,Noviembre,19,Empleado,Sin contrato,0.0,600.0,2025.0,2.02,Rechazado,25.8149235154321,-100.62665417901233
1107,Nuevo León,Doctor Arroyo,014,2025,Octubre,22,Empleado,Sin contrato,0.0,833.0,2191.0,2.19,Rechazado,23.80926394,-100.29751210111112
1108,Nuevo León,Galeana,017,2025,Octubre,18,Empleado,Sin contrato,0.0,8667.0,20859.0,20.86,Rechazado,24.826310219067647,-100.3212828785489
1109,Nuevo León,Doctor Arroyo,014,2025,Diciembre,18,Empleado,Sin contrato,0.0,500.0,1366.0,1.37,Rechazado,23.80926394,-100.29751210111112
1110,Nuevo León,Doctor Arroyo,014,2025,Octubre,20,Empleado,Sin contrato,0.0,30000.0,62845.0,62.84,Rechazado,23.80926394,-100.29751210111112
1111,Nuevo León,San Pedro Garza García,019,2025,Diciembre,22,Empleado,Sin contrato,0.0,1200.0,2314.0,2.31,Rechazado,25.634911428571428,-100.38775825396826
1112,Nuevo León,San Pedro Garza García,019,2025,Diciembre,22,Empleado,Sin contrato,0.0,1333.0,2464.0,2.46,Rechazado,25.634911428571428,-100.38775825396826
1113,Nuevo León,Guadalupe,026,2025,Diciembre,27,Empleado,Sin contrato,0.0,1500.0,3632.0,3.63,Rechazado,25.68932401234568,-100.16110456790123
1114,Nuevo León,Guadalupe,026,2025,Octubre,27,Empleado,Sin contrato,0.0,9000.0,9941.0,9.94,Rechazado,25.68932401234568,-100.16110456790123
1115,Nuevo León,Guadalupe,026,2025,Diciembre,23,Empleado,Sin contrato,0.0,800.0,2531.0,2.53,Rechazado,25.68932401234568,-100.16110456790123
1116,Nuevo León,Juárez,031,2025,Diciembre,27,Empleado,Sin contrato,0.0,208.0,611.0,0.61,Rechazado,25.60212283769063,-100.1228211083878
1117,Nuevo León,Juárez,031,2025,Octubre,20,Empleado,Sin contrato,0.0,8500.0,13164.0,13.16,Rechazado,25.60212283769063,-100.1228211083878
1118,Nuevo León,Monterrey,039,2025,Octubre,20,Empleado,Sin contrato,0.0,3600.0,8049.0,8.05,Rechazado,25.55914746031746,-100.26696880952382
