id_registro,id_persona,año,trimestre,mes,estatus_laboral,sector_economico,tipo_empresa,tamanio_empresa,tipo_contrato,antiguedad_laboral_anios,ingresos_mensuales_mxn,ingresos_no_laborales_mxn,horas_trabajadas_semana,tipo_jornada,sindicalizado,prestaciones_sociales,seguro_imss,busca_empleo,recibe_capacitacion,causa_no_trabaja
3438,860,2024,Q1,Marzo,Empleado,Secundario,Familiar,Pequeña (11-50),Temporal,13,14200,2100,43,Parcial,No,Sí,Sí,No,No,
3439,860,2025,Q1,Marzo,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,8,32400,6400,38,Variable,No,No,Sí,No,No,
3440,860,2026,Q1,Enero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,15,15100,500,40,Variable,No,Sí,No,No,No,
3441,861,2023,Q1,Febrero,Desempleado,Secundario,,,Sin contrato,0,0,1200,0,,No,No,No,Sí,No,Labores del hogar
3442,861,2024,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Temporal,4,9500,5400,50,Completa,Sí,No,No,No,No,
3443,861,2025,Q1,Enero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,6,50200,1900,41,Completa,No,No,No,No,No,
3444,861,2026,Q1,Marzo,Empleado,Terciario,Privada,Grande (250+),Indefinido,0,40100,400,40,Completa,No,No,No,No,Sí,
3445,862,2023,Q1,Enero,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,11,27500,1200,43,Completa,No,Sí,Sí,No,No,
3446,862,2024,Q1,Enero,Inactivo,,,,Sin contrato,0,0,400,0,,No,No,No,No,No,Labores del hogar
3447,862,2025,Q1,Enero,Empleado,Terciario,Pública,Pequeña (11-50),Indefinido,5,20400,2700,41,Completa,No,No,No,No,No,
3448,862,2026,Q1,Febrero,Empleado,Secundario,Privada,Micro (1-10),Indefinido,13,25600,900,41,Completa,No,Sí,Sí,No,Sí,
3449,863,2023,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Por obra,3,12200,1100,48,Completa,No,Sí,Sí,No,No,
3450,863,2024,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Temporal,6,15900,4600,55,Completa,Sí,No,No,No,Sí,
3451,863,2025,Q1,Enero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Indefinido,14,11800,2100,54,Variable,No,Sí,No,No,Sí,
3452,863,2026,Q1,Febrero,Empleado,Terciario,Por cuenta propia,Mediana (51-250),Indefinido,6,13200,4100,51,Completa,No,Sí,Sí,No,No,
3453,864,2023,Q1,Enero,Emprendedor,Terciario,Por cuenta propia,Pequeña (11-50),Sin contrato,0,25300,100,48,Variable,No,No,No,No,Sí,
3454,864,2024,Q1,Enero,Inactivo,,,,Sin contrato,0,0,2900,0,,No,No,Sí,No,No,Labores del hogar
3455,864,2025,Q1,Febrero,Empleado,Secundario,Privada,Micro (1-10),Indefinido,6,21100,1500,54,Variable,No,No,No,No,Sí,
3456,864,2026,Q1,Marzo,Desempleado,Secundario,,,Sin contrato,0,0,3000,0,,No,No,No,Sí,No,No encontró trabajo
3457,865,2023,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Por obra,4,17100,400,39,Completa,No,Sí,No,No,No,
3458,865,2024,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Temporal,2,16000,5000,50,Completa,No,Sí,No,No,No,
3459,865,2025,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Por obra,11,17300,800,51,Parcial,No,Sí,Sí,No,No,
3460,865,2026,Q1,Febrero,Empleado,Terciario,Privada,Grande (250+),Temporal,19,18600,1600,36,Completa,No,Sí,Sí,No,No,
3461,866,2023,Q1,Febrero,Empleado,Terciario,Pública,Micro (1-10),Indefinido,3,21300,5100,41,Completa,Sí,Sí,Sí,No,No,
3462,866,2024,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,1400,0,,No,No,No,No,No,Otra
3463,866,2025,Q1,Marzo,Empleado,Secundario,Pública,Pequeña (11-50),Indefinido,2,23000,3100,52,Variable,No,Sí,Sí,No,No,
3464,866,2026,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,15,36800,4500,47,Completa,Sí,Sí,Sí,No,No,
3465,867,2023,Q1,Marzo,Empleado,Terciario,Por cuenta propia,Mediana (51-250),Por obra,14,13000,2500,41,Nocturna,No,Sí,Sí,No,No,
3466,867,2024,Q1,Enero,Empleado,Terciario,Privada,Mediana (51-250),Temporal,1,12100,4300,40,Completa,No,Sí,Sí,No,No,
3467,867,2025,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,300,0,,No,No,No,No,No,Labores del hogar
3468,867,2026,Q1,Febrero,Empleado,Terciario,Privada,Grande (250+),Indefinido,24,30700,900,51,Completa,No,Sí,Sí,No,Sí,
3469,868,2023,Q1,Marzo,Inactivo,,,,Sin contrato,0,0,1700,0,,No,No,No,No,No,Otra
3470,868,2024,Q1,Marzo,Empleado,Secundario,Privada,Pequeña (11-50),Temporal,3,19900,1900,51,Completa,No,Sí,Sí,No,Sí,
3471,868,2025,Q1,Marzo,Desempleado,Secundario,,,Sin contrato,0,0,1900,0,,No,No,No,Sí,No,Otra
3472,868,2026,Q1,Enero,Empleado,Terciario,Privada,Micro (1-10),Temporal,24,15600,2100,42,Variable,No,Sí,Sí,No,No,
3473,869,2023,Q1,Febrero,Empleado,Terciario,Pública,Mediana (51-250),Temporal,9,16500,3300,54,Variable,No,No,No,No,Sí,
3474,869,2024,Q1,Marzo,Inactivo,,,,Sin contrato,0,0,2400,0,,No,No,No,No,No,Labores del hogar
3475,869,2025,Q1,Febrero,Empleado,Secundario,Por cuenta propia,Grande (250+),Indefinido,0,29400,2400,41,Parcial,No,No,No,No,No,
3476,869,2026,Q1,Marzo,Empleado,Secundario,Privada,Micro (1-10),Indefinido,2,34900,1200,50,Nocturna,Sí,Sí,Sí,No,No,
3477,870,2023,Q1,Febrero,Empleado,Primario,Privada,Grande (250+),Por obra,7,19500,4100,41,Completa,No,Sí,Sí,No,No,
3478,870,2024,Q1,Marzo,Empleado,Secundario,Por cuenta propia,Pequeña (11-50),Indefinido,15,24600,4400,43,Completa,No,Sí,Sí,No,No,
3479,870,2025,Q1,Enero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Indefinido,4,35600,1000,35,Variable,No,No,No,No,No,
3480,870,2026,Q1,Enero,Inactivo,,,,Sin contrato,0,0,900,0,,No,No,Sí,No,No,Problemas de salud
3481,871,2023,Q1,Febrero,Empleado,Secundario,Privada,Pequeña (11-50),Por obra,16,14000,1200,52,Completa,No,Sí,Sí,No,Sí,
3482,871,2024,Q1,Enero,Empleado,Terciario,Privada,Micro (1-10),Por obra,8,11900,400,44,Parcial,No,No,No,No,No,
3483,871,2025,Q1,Enero,Empleado,Terciario,Por cuenta propia,Micro (1-10),Por obra,21,21700,4700,37,Completa,Sí,No,No,No,Sí,
3484,871,2026,Q1,Febrero,Empleado,Terciario,Pública,Micro (1-10),Indefinido,19,34100,2000,44,Completa,No,Sí,No,No,No,
3485,872,2023,Q1,Febrero,Empleado,Primario,Privada,Micro (1-10),Indefinido,6,35200,900,38,Variable,Sí,No,No,No,No,
3486,872,2024,Q1,Marzo,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,5,16800,1600,57,Completa,No,No,Sí,No,No,
3487,872,2025,Q1,Marzo,Empleado,Terciario,Pública,Mediana (51-250),Indefinido,3,55000,4300,35,Variable,Sí,No,No,No,Sí,
3488,872,2026,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,7,13900,5400,39,Parcial,No,Sí,Sí,No,No,
3489,873,2023,Q1,Marzo,Empleado,Secundario,Privada,Pequeña (11-50),Indefinido,1,20300,3800,45,Completa,No,Sí,No,No,Sí,
3490,873,2024,Q1,Febrero,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,3,24300,1900,41,Variable,No,No,No,No,No,
3491,873,2025,Q1,Enero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Sin contrato,3,14100,3900,43,Completa,No,No,No,No,No,
3492,873,2026,Q1,Enero,Empleado,Terciario,Privada,Pequeña (11-50),Temporal,3,20300,600,52,Variable,No,No,No,No,No,
3493,874,2023,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,16,26300,4400,32,Parcial,No,Sí,No,No,No,
3494,874,2024,Q1,Marzo,Empleado,Terciario,Privada,Pequeña (11-50),Temporal,20,24100,1200,44,Completa,No,Sí,Sí,No,Sí,
3495,874,2025,Q1,Marzo,Empleado,Terciario,Privada,Micro (1-10),Indefinido,19,26600,3700,54,Completa,No,No,No,No,No,
3496,874,2026,Q1,Enero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Sin contrato,19,19900,3200,44,Completa,No,No,No,No,No,
3497,875,2023,Q1,Febrero,Emprendedor,Primario,Por cuenta propia,Micro (1-10),Sin contrato,0,31800,5200,64,Variable,No,No,No,No,No,
3498,875,2024,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,700,0,,No,No,Sí,No,No,Problemas de salud
3499,875,2025,Q1,Febrero,Empleado,Secundario,Privada,Pequeña (11-50),Indefinido,7,31700,2300,49,Completa,No,No,No,No,Sí,
3500,875,2026,Q1,Marzo,Empleado,Terciario,Privada,Pequeña (11-50),Temporal,2,18100,1800,37,Completa,No,Sí,No,No,Sí,
3501,876,2023,Q1,Febrero,Estudiante,,,,Sin contrato,0,0,2800,0,,No,No,No,Sí,Sí,Estudia
3502,876,2024,Q1,Febrero,Empleado,Secundario,Privada,Pequeña (11-50),Indefinido,0,22200,3300,35,Completa,No,Sí,Sí,No,No,
3503,876,2025,Q1,Enero,Estudiante,,,,Sin contrato,0,7000,3000,20,Parcial,No,No,No,No,No,Estudia
3504,876,2026,Q1,Febrero,Estudiante,,,,Sin contrato,0,0,2400,0,,No,No,Sí,No,No,Estudia
3505,877,2023,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,2400,0,,No,No,No,No,No,Problemas de salud
3506,877,2024,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,1500,0,,No,No,No,Sí,No,Otra
3507,877,2025,Q1,Febrero,Desempleado,Primario,,,Sin contrato,0,0,900,0,,No,No,No,Sí,No,Estudia
3508,877,2026,Q1,Marzo,Empleado,Terciario,Familiar,Grande (250+),Indefinido,11,24700,1900,52,Completa,No,Sí,Sí,No,No,
3509,878,2023,Q1,Enero,Inactivo,,,,Sin contrato,0,0,3600,0,,No,No,No,No,No,Otra
3510,878,2024,Q1,Enero,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,5,24000,2100,36,Variable,No,No,No,No,No,
3511,878,2025,Q1,Marzo,Empleado,Secundario,Privada,Grande (250+),Indefinido,2,44400,700,55,Completa,No,Sí,Sí,No,No,
3512,878,2026,Q1,Enero,Inactivo,,,,Sin contrato,0,0,1200,0,,No,No,Sí,No,No,Labores del hogar
3513,879,2023,Q1,Febrero,Estudiante,,,,Sin contrato,0,6000,1700,12,Parcial,No,No,No,No,No,Estudia
3514,879,2024,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,1900,0,,No,No,No,No,No,Otra
3515,879,2025,Q1,Marzo,Estudiante,,,,Sin contrato,0,0,1100,0,,No,No,Sí,No,No,Estudia
3516,879,2026,Q1,Enero,Desempleado,Terciario,,,Sin contrato,0,0,4500,0,,No,No,No,Sí,No,No encontró trabajo
3517,880,2023,Q1,Febrero,Empleado,Terciario,Por cuenta propia,Micro (1-10),Temporal,14,21300,3000,55,Completa,No,No,No,No,No,
3518,880,2024,Q1,Marzo,Empleado,Secundario,Privada,Micro (1-10),Indefinido,11,27900,4000,38,Completa,No,No,No,No,No,
3519,880,2025,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,1800,0,,No,No,No,No,No,Labores del hogar
3520,880,2026,Q1,Marzo,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Sin contrato,19,29900,700,44,Completa,No,No,No,No,No,
3521,881,2023,Q1,Enero,Empleado,Primario,Por cuenta propia,Mediana (51-250),Temporal,1,15000,3400,50,Completa,No,Sí,Sí,No,No,
3522,881,2024,Q1,Enero,Empleado,Primario,Pública,Mediana (51-250),Temporal,3,8800,900,36,Completa,No,Sí,No,No,No,
3523,881,2025,Q1,Febrero,Desempleado,Terciario,,,Sin contrato,0,0,300,0,,No,No,No,Sí,No,Problemas de salud
3524,881,2026,Q1,Febrero,Empleado,Primario,Privada,Mediana (51-250),Indefinido,6,25200,2300,51,Parcial,No,No,No,No,No,
3525,882,2023,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,2200,0,,No,No,No,No,No,Labores del hogar
3526,882,2024,Q1,Enero,Estudiante,,,,Sin contrato,0,500,900,3,Parcial,No,No,No,No,No,Estudia
3527,882,2025,Q1,Marzo,Estudiante,,,,Sin contrato,0,0,100,0,,No,No,Sí,No,Sí,Estudia
3528,882,2026,Q1,Enero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,2,39600,2100,54,Completa,No,Sí,Sí,No,No,
3529,883,2023,Q1,Enero,Empleado,Secundario,Privada,Micro (1-10),Indefinido,22,30900,2200,50,Completa,No,Sí,Sí,No,Sí,
3530,883,2024,Q1,Marzo,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,15,22800,2200,37,Parcial,No,Sí,Sí,No,No,
3531,883,2025,Q1,Enero,Empleado,Secundario,Familiar,Grande (250+),Temporal,16,18500,800,51,Parcial,No,Sí,Sí,No,Sí,
3532,883,2026,Q1,Enero,Inactivo,,,,Sin contrato,0,0,3500,0,,No,No,No,No,No,Problemas de salud
3533,884,2023,Q1,Enero,Empleado,Terciario,Privada,Grande (250+),Indefinido,8,43400,1500,39,Completa,Sí,Sí,Sí,No,Sí,
3534,884,2024,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,10,22600,1800,36,Completa,No,Sí,Sí,No,No,
3535,884,2025,Q1,Marzo,Inactivo,,,,Sin contrato,0,0,2600,0,,No,No,Sí,No,No,Labores del hogar
3536,884,2026,Q1,Enero,Empleado,Secundario,Privada,Grande (250+),Indefinido,11,25900,300,35,Completa,No,Sí,Sí,No,Sí,
3537,885,2023,Q1,Enero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,23,12300,500,41,Completa,Sí,Sí,Sí,No,No,
3538,885,2024,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,19,35100,4500,51,Parcial,No,No,No,No,No,
3539,885,2025,Q1,Febrero,Empleado,Terciario,Pública,Mediana (51-250),Temporal,7,10100,4900,51,Completa,No,No,No,No,Sí,
3540,885,2026,Q1,Enero,Inactivo,,,,Sin contrato,0,0,3000,0,,No,No,Sí,No,No,Labores del hogar
3541,886,2023,Q1,Marzo,Empleado,Primario,Privada,Grande (250+),Indefinido,10,47500,6100,36,Completa,Sí,No,No,No,No,
3542,886,2024,Q1,Marzo,Empleado,Terciario,Por cuenta propia,Pequeña (11-50),Indefinido,11,21400,2600,48,Completa,Sí,Sí,No,No,No,
3543,886,2025,Q1,Marzo,Empleado,Primario,Familiar,Pequeña (11-50),Indefinido,10,17100,3900,38,Variable,No,No,No,No,No,
3544,886,2026,Q1,Febrero,Empleado,Terciario,Pública,Pequeña (11-50),Temporal,21,22500,1100,39,Completa,No,Sí,Sí,No,Sí,
3545,887,2023,Q1,Marzo,Empleado,Secundario,Privada,Micro (1-10),Por obra,3,17600,2200,39,Parcial,Sí,Sí,Sí,No,No,
3546,887,2024,Q1,Enero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Indefinido,5,23900,1200,41,Variable,No,No,No,No,No,
3547,887,2025,Q1,Febrero,Estudiante,,,,Sin contrato,0,0,1900,0,,No,No,Sí,No,No,Estudia
3548,887,2026,Q1,Enero,Empleado,Terciario,Privada,Grande (250+),Temporal,0,23800,3200,46,Completa,No,Sí,Sí,No,Sí,
3549,888,2023,Q1,Enero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,8,14100,3200,53,Completa,No,No,Sí,No,Sí,
3550,888,2024,Q1,Enero,Empleado,Secundario,Familiar,Mediana (51-250),Indefinido,14,11400,1700,41,Completa,No,Sí,Sí,No,No,
3551,888,2025,Q1,Febrero,Empleado,Terciario,Pública,Micro (1-10),Por obra,14,20000,2100,53,Completa,No,No,No,No,No,
3552,888,2026,Q1,Marzo,Empleado,Terciario,Familiar,Micro (1-10),Temporal,15,17900,900,51,Completa,Sí,Sí,Sí,No,Sí,
3553,889,2023,Q1,Marzo,Inactivo,,,,Sin contrato,0,0,3400,0,,No,No,No,No,No,Otra
3554,889,2024,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,13,25400,3200,48,Completa,No,No,No,No,No,
3555,889,2025,Q1,Enero,Empleado,Terciario,Pública,Grande (250+),Indefinido,22,36800,2600,38,Completa,No,No,No,No,Sí,
3556,889,2026,Q1,Febrero,Empleado,Secundario,Privada,Pequeña (11-50),Por obra,6,15000,2300,43,Variable,No,Sí,Sí,No,Sí,
3557,890,2023,Q1,Marzo,Empleado,Secundario,Privada,Micro (1-10),Temporal,2,15000,3200,54,Nocturna,No,No,No,No,Sí,
3558,890,2024,Q1,Marzo,Inactivo,,,,Sin contrato,0,0,2800,0,,No,No,No,No,No,Problemas de salud
3559,890,2025,Q1,Febrero,Empleado,Secundario,Privada,Pequeña (11-50),Temporal,17,19500,2800,44,Completa,No,Sí,Sí,No,No,
3560,890,2026,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Temporal,5,19600,5700,37,Variable,Sí,Sí,Sí,No,No,
3561,891,2023,Q1,Marzo,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,4,14900,1800,30,Variable,No,No,Sí,No,No,
3562,891,2024,Q1,Marzo,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,8,38700,3300,58,Variable,No,No,No,No,No,
3563,891,2025,Q1,Enero,Empleado,Secundario,Familiar,Pequeña (11-50),Indefinido,6,33500,3100,37,Parcial,Sí,Sí,No,No,Sí,
3564,891,2026,Q1,Marzo,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,10,38500,4000,41,Variable,No,Sí,Sí,No,No,
3565,892,2023,Q1,Marzo,Empleado,Terciario,Pública,Mediana (51-250),Indefinido,24,21600,3700,41,Completa,No,No,No,No,No,
3566,892,2024,Q1,Enero,Empleado,Secundario,Por cuenta propia,Micro (1-10),Indefinido,6,15700,300,51,Completa,No,Sí,Sí,No,No,
3567,892,2025,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Temporal,24,10600,3600,53,Completa,No,Sí,Sí,No,No,
3568,892,2026,Q1,Enero,Empleado,Secundario,Pública,Grande (250+),Indefinido,18,26500,3400,39,Completa,No,No,No,No,No,
3569,893,2023,Q1,Febrero,Empleado,Terciario,Privada,Mediana (51-250),Por obra,3,22700,1500,48,Completa,No,No,No,No,No,
3570,893,2024,Q1,Febrero,Empleado,Secundario,Por cuenta propia,Micro (1-10),Temporal,7,12500,2900,40,Completa,No,No,No,No,No,
3571,893,2025,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,2300,0,,No,No,Sí,No,No,Labores del hogar
3572,893,2026,Q1,Enero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Sin contrato,4,10200,1000,64,Completa,No,No,No,No,No,
3573,894,2023,Q1,Enero,Empleado,Terciario,Por cuenta propia,Micro (1-10),Indefinido,16,50700,200,49,Completa,Sí,No,No,No,No,
3574,894,2024,Q1,Febrero,Empleado,Secundario,Privada,Grande (250+),Temporal,15,9400,3800,55,Completa,No,Sí,Sí,No,No,
3575,894,2025,Q1,Marzo,Desempleado,Secundario,,,Sin contrato,0,0,2400,0,,No,No,No,Sí,No,Estudia
3576,894,2026,Q1,Enero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Sin contrato,6,27200,3300,38,Completa,No,No,No,No,No,
3577,895,2023,Q1,Febrero,Desempleado,Primario,,,Sin contrato,0,0,4600,0,,No,No,No,Sí,No,No encontró trabajo
3578,895,2024,Q1,Febrero,Empleado,Secundario,Privada,Micro (1-10),Por obra,9,11700,4300,46,Parcial,No,No,No,No,No,
3579,895,2025,Q1,Marzo,Empleado,Terciario,Por cuenta propia,Micro (1-10),Temporal,11,17000,2700,51,Completa,No,No,No,No,Sí,
3580,895,2026,Q1,Febrero,Empleado,Terciario,Pública,Pequeña (11-50),Indefinido,5,18100,1100,42,Completa,No,No,No,No,No,
3581,896,2023,Q1,Marzo,Empleado,Terciario,Pública,Micro (1-10),Temporal,3,15300,2200,48,Completa,No,Sí,Sí,No,No,
3582,896,2024,Q1,Marzo,Empleado,Secundario,Privada,Pequeña (11-50),Indefinido,0,16900,100,48,Completa,No,Sí,No,No,No,
3583,896,2025,Q1,Febrero,Empleado,Terciario,Pública,Micro (1-10),Indefinido,1,37100,400,50,Completa,No,Sí,No,No,No,
3584,896,2026,Q1,Febrero,Empleado,Secundario,Privada,Micro (1-10),Indefinido,2,39800,2500,55,Completa,No,No,No,No,Sí,
3585,897,2023,Q1,Enero,Inactivo,,,,Sin contrato,0,0,2400,0,,No,No,Sí,No,No,Labores del hogar
3586,897,2024,Q1,Febrero,Empleado,Terciario,Familiar,Pequeña (11-50),Por obra,9,13400,3900,39,Variable,No,Sí,Sí,No,No,
3587,897,2025,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,12,14800,1100,35,Variable,No,Sí,Sí,No,Sí,
3588,897,2026,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Pequeña (11-50),Temporal,9,19400,900,40,Parcial,No,No,No,No,Sí,
3589,898,2023,Q1,Enero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,0,40700,3900,37,Completa,No,No,No,No,No,
3590,898,2024,Q1,Marzo,Empleado,Terciario,Privada,Mediana (51-250),Por obra,3,10900,3400,43,Parcial,No,No,No,No,No,
3591,898,2025,Q1,Febrero,Empleado,Terciario,Pública,Grande (250+),Indefinido,3,25600,4600,39,Completa,Sí,No,No,No,No,
3592,898,2026,Q1,Enero,Desempleado,Terciario,,,Sin contrato,0,0,2800,0,,No,No,No,Sí,No,Estudia
3593,899,2023,Q1,Enero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Indefinido,0,49200,2100,34,Completa,No,No,No,No,No,
3594,899,2024,Q1,Enero,Inactivo,,,,Sin contrato,0,0,1300,0,,No,No,Sí,No,No,Problemas de salud
3595,899,2025,Q1,Enero,Empleado,Terciario,Pública,Micro (1-10),Temporal,22,12700,2500,42,Completa,No,Sí,Sí,No,Sí,
3596,899,2026,Q1,Enero,Desempleado,Primario,,,Sin contrato,0,0,4500,0,,No,No,No,Sí,No,Otra
3597,900,2023,Q1,Marzo,Estudiante,,,,Sin contrato,0,2500,3300,12,Parcial,No,No,Sí,No,No,Estudia
3598,900,2024,Q1,Enero,Empleado,Secundario,Privada,Pequeña (11-50),Indefinido,7,26900,2400,43,Completa,No,Sí,No,No,No,
3599,900,2025,Q1,Febrero,Empleado,Terciario,Familiar,Grande (250+),Indefinido,2,16100,900,42,Nocturna,No,Sí,Sí,No,Sí,
3600,900,2026,Q1,Febrero,Empleado,Terciario,Privada,Grande (250+),Temporal,8,7400,1700,44,Completa,No,No,No,No,Sí,
3601,901,2023,Q1,Enero,Inactivo,,,,Sin contrato,0,0,500,0,,No,No,No,No,No,Otra
3602,901,2024,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,1700,0,,No,No,Sí,No,No,Labores del hogar
3603,901,2025,Q1,Marzo,Empleado,Terciario,Privada,Pequeña (11-50),Temporal,22,12300,4500,35,Completa,No,Sí,Sí,No,Sí,
3604,901,2026,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,6,22900,1000,62,Variable,No,No,No,No,Sí,
3605,902,2023,Q1,Enero,Empleado,Terciario,Privada,Grande (250+),Temporal,2,10700,500,43,Completa,No,Sí,No,No,No,
3606,902,2024,Q1,Febrero,Empleado,Secundario,Privada,Micro (1-10),Indefinido,0,57000,500,51,Completa,No,No,No,No,No,
3607,902,2025,Q1,Febrero,Empleado,Secundario,Privada,Pequeña (11-50),Indefinido,4,33800,1000,53,Completa,No,Sí,Sí,No,No,
3608,902,2026,Q1,Marzo,Empleado,Terciario,Por cuenta propia,Micro (1-10),Indefinido,3,24300,3700,39,Nocturna,No,Sí,Sí,No,No,
3609,903,2023,Q1,Febrero,Empleado,Primario,Por cuenta propia,Micro (1-10),Indefinido,3,17100,700,37,Completa,Sí,Sí,Sí,No,No,
3610,903,2024,Q1,Febrero,Desempleado,Terciario,,,Sin contrato,0,0,800,0,,No,No,No,Sí,No,Labores del hogar
3611,903,2025,Q1,Febrero,Desempleado,Primario,,,Sin contrato,0,0,500,0,,No,No,No,Sí,No,Estudia
3612,903,2026,Q1,Marzo,Desempleado,Primario,,,Sin contrato,0,0,4500,0,,No,No,No,Sí,Sí,No encontró trabajo
3613,904,2023,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,2800,0,,No,No,No,No,No,Otra
3614,904,2024,Q1,Enero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,21,17800,3000,37,Parcial,No,No,No,No,No,
3615,904,2025,Q1,Febrero,Empleado,Terciario,Por cuenta propia,Pequeña (11-50),Temporal,24,16000,1700,50,Completa,No,No,No,No,No,
3616,904,2026,Q1,Marzo,Empleado,Terciario,Por cuenta propia,Pequeña (11-50),Indefinido,11,11900,2200,54,Variable,No,Sí,Sí,No,No,
3617,905,2023,Q1,Marzo,Empleado,Terciario,Privada,Mediana (51-250),Por obra,25,14500,2300,55,Completa,No,Sí,Sí,No,No,
3618,905,2024,Q1,Febrero,Empleado,Terciario,Pública,Mediana (51-250),Indefinido,16,43200,6500,42,Variable,Sí,Sí,Sí,No,Sí,
3619,905,2025,Q1,Enero,Inactivo,,,,Sin contrato,0,0,1700,0,,No,No,Sí,No,No,Otra
3620,905,2026,Q1,Enero,Desempleado,Primario,,,Sin contrato,0,0,4200,0,,No,No,No,Sí,No,Otra
3621,906,2023,Q1,Febrero,Empleado,Terciario,Familiar,Mediana (51-250),Indefinido,20,19700,1300,55,Completa,No,Sí,Sí,No,No,
3622,906,2024,Q1,Febrero,Empleado,Primario,Privada,Pequeña (11-50),Por obra,2,31100,5200,36,Completa,No,No,No,No,Sí,
3623,906,2025,Q1,Marzo,Empleado,Terciario,Privada,Micro (1-10),Temporal,24,24600,1000,46,Completa,No,Sí,Sí,No,No,
3624,906,2026,Q1,Marzo,Empleado,Terciario,Privada,Micro (1-10),Indefinido,10,32600,3000,53,Completa,No,No,No,No,Sí,
3625,907,2023,Q1,Enero,Inactivo,,,,Sin contrato,0,0,1800,0,,No,No,No,No,No,Problemas de salud
3626,907,2024,Q1,Marzo,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,20,33100,800,55,Variable,No,Sí,Sí,No,No,
3627,907,2025,Q1,Marzo,Emprendedor,Primario,Por cuenta propia,Micro (1-10),Sin contrato,19,27100,2800,32,Completa,No,Sí,No,Sí,No,
3628,907,2026,Q1,Marzo,Empleado,Terciario,Privada,Micro (1-10),Temporal,5,21000,4300,51,Nocturna,No,Sí,Sí,No,No,
3629,908,2023,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,500,0,,No,No,Sí,No,No,Labores del hogar
3630,908,2024,Q1,Enero,Empleado,Terciario,Privada,Mediana (51-250),Temporal,18,15100,2800,54,Completa,No,No,No,No,No,
3631,908,2025,Q1,Marzo,Empleado,Secundario,Pública,Pequeña (11-50),Indefinido,9,28100,4200,52,Completa,No,Sí,Sí,No,Sí,
